"Myles Grant","My Fingers Hurt","my_fingers_hurt","<a href=""http://www.azcentral.com/news/articles/0201open-attendance01.html"">There were 148,521 people</a> at the <a href=""http://www.phoenixopen.com/"">Phoenix (FBR) Open</a> yesterday.  And Erin and I served each and every one of them a beer (or two).
","2004-02-01 00:22:14","2004-02-01 00:22:14"
"Myles Grant","Hypocrisy: Part Deux","hypocrisy_part_deux","So let me get this straight.  CBS won't run an ad during the Superbowl about how the deficits this administration is getting us into will have to be shouldered by our children.  But they'll run questionable anti-drug ads from the <a href=""http://www.whitehouse.gov/"">White House</a>.

But you <a href=""/braindump/older/2004/01/23/hypocrisy.html"">already knew that</a>.  And you <a href=""http://www.moveon.org/cbs/ad/"">saw that ad</a>.  And you know that CBS <i>says</i> they won't run issue ads.  And you know that the <i>real</i> reason that CBS won't run the ad is that it might offend viewers and lose them advertiser dollars.

But you also just saw <a href=""http://story.news.yahoo.com/news?tmpl=story2&u=/040202/ids_photos_en/r2794264459.jpg&e=1"">Justin Timberlake rip Janet Jackson's breastplate off during the half-time show</a>...  on purpose... with CBS' full knowledge...  in front of children...  inappropriately... offensively.

Doesn't this piss you off?  If not, why not?  As the saying goes: If it doesn't make you angry, you're not paying attention.

(Other images from the half-time show are <a href=""http://idly.org/imgs/janetnjustin1.php"">here</a> and <a href=""http://idly.org/imgs/janetnjustin2.php"">here</a>.)
","2004-02-01 21:01:54","2004-02-01 21:01:54"
"Myles Grant","Voting","voting","The light rain sure didn't keep me from voting in Arizona's Democratic Primary this morning, but bureaucracy almost did.

As you may know, 2-3 months ago we moved into our new house.  About 1 month ago, I got a letter from Maricopa County saying, ""Hey!  We noticed you moved!  Send in this form and we'll change your address for you.""  So I did.

2-3 weeks ago I got a sample ballot and notification of polling place sent to me at our new address.  Being the only registered Democrat in the house at the moment, it had to have been sent to me.

So today I went to vote.  But they didn't have me on the list.  I explained what the deal was, and they let me vote....  using <a href=""/photos/photo.html?id=44"">a provisional ballot</a>.  Which kind of sucks, because even though I'm confident that in a week my vote will count, it's not the same as if it had ""just worked"".

But at least I voted.

<b>Update (02/17/04):</b>  I just checked, and my vote, in fact, <i>did</i> count.  Cool.
","2004-02-03 08:29:12","2004-02-03 08:29:12"
"Myles Grant","Wiki Wild, Wiki Wiki Wild Wild West","wiki_wild_wiki_wiki_wild_wild_west","It struck me yesterday that if I never explicitly mention it, you have no way of telling from this site that I live in Arizona.

Normally if you ask me, I'll tell you that I don't like living in Phoenix.  That I preferred growing up here, when there were fewer cars and more horses.  Fewer roads and more open space.  Less smog and more clean air.  Fewer rich, conceited yuppies and more people who worked hard and really loved living here.  And I do miss the ""old days"" here.  This city has definately gone down hill.

Even though Phoenix is one of the biggest cities in the country, it doesn't have the character that its peers have.  It's so spread out, that it doesn't have that big city feel.  But it has lost the wild west personality that would have set it apart from the other big dogs.

You know what though?  It's not that bad.

You can still ride horses through the desert, if you know where to go.  The sky's still crystal clear some days, and the pollution contributes to some amazing sunsets.  And some people still wear cowboy hats.  Not to mention the unending sunshine and beautiful year-round weather.  There are definately worse places to live.

So I want to talk more about Arizona here.  About the things that do set this state apart from the other 49.  Because I believe that if we focus on the good things from both the past and the future, this will become a state to love again.

And that's what this new site design is about.  It's about setting the tone.
","2004-02-04 18:48:50","2004-02-04 18:48:50"
"Myles Grant","mylesgrant.com Endorses Tigi Hair Products","mylesgrantcom_endorses_tigi_hair_products","I find it humorous that the <a href=""https://www.google.com/adsense/"">Google Ads</a> I just added to the individual entry pages on this site are all for <a href=""http://www.tigihaircare.com/"">Tigi hair products</a>.  I don't think I mention haircare anywhere on this site.

So what about me does Google know that I don't?

<b>Update:</b>  Well, it was fun while it lasted.  This is now the only entry to advertise Tigi hair products.  Google works fast.
","2004-02-05 11:49:32","2004-02-05 11:49:32"
"Myles Grant","Snap to Grid","snap_to_grid","One of the first things new visitors to Phoenix notice is how easy it is to get around here.  If you give me an address, any address, in Phoenix, I can probably find it -- even if I've never been anywhere near it.  This is thanks to the original city planners' genius idea of mapping out all the streets on a grid.

<a href=""/images/central_phoenix_map.gif""><img src=""/images/central_phoenix_map.gif"" height=""324"" width=""425"" alt=""Map of Central Phoenix"" style=""border: 1px solid black;"" /></a>

Above you see a map of Phoenix's ground zero: Central Ave and Washington St (<b>Click it to get a slightly larger, non-smushed version</b>).  This is 0,0 on Phoenix's road grid.  Knowing this, and a few other bits of information, you can get anywhere.

Let's talk about streets and avenues first.  Roads that are to the east and parallel to Central Ave are the Streets, and are numbered sequentially starting at 1st Street.  Likewise, roads that are to the west and parallel to Central Ave are the Avenuea and are numbers sequentiall starting at 1st Avenue.  You can see this on the map above (east is right and west is left).

Roads north and south of Washington St work on a similar design.  So from the map above, Adams St. is 100 North.  Monroe is 200 North.  Jefferson is 100 South.  And so on.  The 100s are considered fairly small roads.  The big guys are 1000, 2000, 3000, etc north and south.  Example: Northern Avenue is 8000 North.

So now we have our points on the graph.  Given any address, we can plot it on the graph, and then drive there.  Example:  8626 N. 10th Avenue.  We know that 10th Avenue is west of Central.  And from the example above we know that Northern is 8000 North.  So we know that 8626 N. 10th Avenue is 10 avenues west of Central, and between Northern and Dunlap, because Dunlap is 9000 North.

Once you've been here a little while, this becomes incredibly easy.  Again, for example, I know that the major avenues are Central, Seventh, and 19th.  And I know that Butler Ave is directly between Northern and Dunlap (making it 8500 North).  So to get to 8626 N. 10th Avenue from the south, I would go north on 7th Avenue to Butler, turn left (west) on Butler to 10th Avenue, turn right (north) on 10th Avenue, and drive North to my destination.

Believe me, this is easy.  And it's made infinitely easier by the fact that all streets (with a few exceptions) run completely straight.  So if you know where 8626 N. 10th Ave. is, you can infer that 16601 N. 10th Ave. is exactly north of that address (and roughly twice as far from Washington St as 8626 is).  I should also add that usually when streets do curve (to go around a mountain or a big sports arena), they end up back on the straight line they left, eventually.

<img src=""/images/central_phoenix_map-large.gif"" height=""353"" width=""463"" alt=""Map of Central Phoenix"" style=""border: 1px solid black;"" />

In the map above, which is a zoomed-out version of the top map, you'll see that Jefferson St. curves south to hit the America West Arena and Bank One Ballpark, and then curves back up north to get back in line.

The city planners who made this design were genius's.  But to be fair, there are other cities in the US which are based on this design.  The difference is that Phoenix, despite its exponential growth, has kept this design all the way out to the edges, while other cities have abandoned it.  I shudder to think what it would be like trying to get around this city if it was built like D.C., for example.  <a href=""/braindump/older/2004/02/04/wiki_wild_wiki_wiki_wild_wild_west.html"">Like I said</a>, it could be worse.
","2004-02-05 14:46:50","2004-02-05 14:46:50"
"Myles Grant","PHP/MySQL Nokia Image Upload Server 0.1 Release","phpmysql_nokia_image_upload_server_01_release","You may remember my <a href=""http://www.forum.nokia.com/ndsCookieBuilder?fileParamID=2838"">Nokia Image Upload Server</a> script that <a href=""/braindump/older/2003/12/23/mobloggin.html"">I wrote about earlier</a> and use to upload images from my phone to my <a href=""/photos/"">galleries</a>.

Ah, yes.  Now you remember.

Anyway, due to overwhelming demand for me to release the code, I'm now doing so.  And by ""overwhelming demand"", I mean some guy emailed me asking about it -- and his email came sans return address so I can't even let him know.

Before we get to the download, though, a few self-conscious disclaimers: I wrote this code off and on over a couple days, and I wasn't even sure it would work when I started, so it pretty much sucks.  Mostly, I'm disappointed that I didn't write it as a class, so it's not extendible easily.  Also, it's pretty tightly integrated with my needs here, so I can't guarantee that it will fit yours.  Regardless, here it is, and if it helps you, I'm glad.

We have two choices here, a <a href=""/files/imageUpload/imageUpload-0.1.tar.gz"">10,842 byte gzipped-tar</a>, and <a href=""/files/imageUpload/imageUpload-0.1.zip"">a byte 14,011 zip file</a>.  Pick your poison and go nuts.

I should also note that I think they're working on getting a Nokia Image Uploader class in the <a href=""http://pear.php.net/"">PEAR packages</a>, so this might all be somewhat pointless.  Then again, I know the submission was getting bogged down in PEAR's trademark anal-retentiveness, so it might not ever happen.  Just thought I'd share.

<b>Update:</b> This code <a href=""/braindump/older/2004/02/18/php_nokia_image_upload_server_02_release.html"">has been updated</a>.
","2004-02-07 22:30:28","2004-02-07 22:30:28"
"Myles Grant","Miami Idol","miami_idol","If you're a huge fan of <a href=""http://www.idolonfox.com/"">American Idol</a>....  then I feel sorry for you (zing!).  But if you are, then you already know that <a href=""http://www.idolonfox.com/contestants/matt_metzger/index.htm"">Matt Metzger</a> is one of the final eight contestants on the show.

If you're not a huge fan of <a href=""http://www.idolonfox.com/"">American Idol</a>....  well, then, there's this guy named <a href=""http://www.idolonfox.com/contestants/matt_metzger/index.htm"">Matt Metzger</a>, and he's one of the final eight contestants on the show.

It just so happens that Matt is a <a href=""http://www.muohio.edu/"">Miami University Alum</a> -- class of 2002 like Erin and me.  He also graduated <a href=""http://www.hudson.edu/hcsd/index.php?school=hhs"">Hudson High</a> with Erin back in '98.  This is apparently Matt's second try at <a href=""http://www.idolonfox.com/"">American Idol</a>, and he's obviously done better this time.  He performed on the show last night, and I thought he did very well (though I didn't watch any of the other performers).  We find out tonight if he made it through that round, and then we vote again.  I think.  I really don't know how this works.

Anyway, if you have some time tonight, I'd appreciate it if you would watch Matt's performance, see if you like it/him, and vote for him at the end of the show.  I promise that if you do, and Matt wins <a href=""http://www.idolonfox.com/"">American Idol</a>, I'll never talk about that show on this site again.
","2004-02-11 07:19:20","2004-02-11 07:19:20"
"Myles Grant","Flickr","flickr","<a href=""http://www.friendster.com/index.jsp"">Friendster</a>, <a href=""https://www.linkedin.com/"">LinkedIn</a>, <a href=""http://www.tribe.net/"">Tribe</a>, <a href=""http://www.orkut.com/"">Orkut</a> -- I've joined them all at some point, spent a few weeks (or a couple days) filling in info, inviting friends, clicking around....  and then never coming back.  It just gets to a point where you're filling in forms over and over again.  You're spamming your friends over and over again.  You're reading message boards over and over again.  Unless you're looking for a date, or a business contact, it's just not fun after a while.

It seems that <a href=""http://www.flickr.com/"">Flickr</a>, announced yesterday, is different.  It's from <a href=""http://www.ludicorp.com/"">Ludicorp</a>, the same group of nerds who made <a href=""http://gne.net/"">Game Neverending</a>.  I played <a href=""http://gne.net/"">GNE</a> for a while when it first came out, and while it wasn't really my cup of tea, I was impressed by just how <i>usable</i> it was.

<a href=""http://www.flickr.com/"">Flickr</a> feels the same way.  The interface just feels more comfortable.  It's certainly more flashy, but not overly so.  You spend less time filling in textareas and more time uploading and sharing photos, or <i>actively</i> chatting with friends (instead of making message board posts).  It's the little touches, like the random greetings on the front page, in different languages, that make this piece of social software (there, I said it) special.

So I definately recommend that you check it out.  I'm not going to invite you, because you're probably tired of it.  But if you do sign up, you can add me as a friend.  My email address is flickr AT mylesgrant DOT com.

That said, I'm probably going to get bored with it too.
","2004-02-11 07:19:34","2004-02-11 07:19:34"
"Myles Grant","Damn You Matt Metzger","damn_you_matt_metzger","<a href=""/braindump/older/2004/02/11/miami_idol.html"">Matt being part of American Idol</a> is forcing Erin and me to learn entirely too much about this show.

We both watched the show last night and found out how wrong we were about the process.  Matt was <b>not</b> one of the final eight.  He was one of the final 32.  So only two of the eight Matt was in were chosen to go on to the next round.  And then they do that again three more times to decide on a final eight.  Matt was not one of the two chosen by viewers to go on to the next round.  He let <a href=""http://www.idolonfox.com/contestants/diana_degarmo/index.htm"">a sixteen year old</a> beat him.

But wait!  There's more!

As <a href=""http://www.galactichero.net/"">Stephanie</a> has patiently explained to my n00bish self, there are ""wild cards"".  After the top eight are chosen over the next 3 weeks, the judges pick eight more people to perform one more time.  From those chosen eight, the judges nominate four to join the other eight, making a new top twelve.  Sheesh!

So Matt's not finished.  The judges seem to like him, and Steph thinks he'll make it to the top twelve.  And she's an expert, so listen to her.

Now I have to talk about this all again in four weeks when Matt (maybe) comes back on the show.
","2004-02-12 12:30:49","2004-02-12 12:30:49"
"Myles Grant","PHP Nokia Image Upload Server 0.2 Release","php_nokia_image_upload_server_02_release","I've added filesystem storage capability to <a href=""/braindump/older/2004/02/07/phpmysql_nokia_image_upload_server_01_release.html"">my Nokia Image Upload Server</a> code, packaged it up, bumped the version number, and put it out there.  This is untested, because I don't use this method, but I'm pretty confident that it'll work.  If anyone downloads this and the filesystem storage works, please let me know.

It's important to know that MySQL is still required for user/password storage and keeping track of galleries.  You then have the choice of storing the actual image data on the filesystem or in the database, like me.

As always, this code is unsupported.  The usual disclaimers apply.

We have two choices here, a <a href=""/files/imageUpload/imageUpload-0.2.tar.gz"">11,650 byte gzipped-tar</a>, and <a href=""/files/imageUpload/imageUpload-0.2.zip"">a 15,184 byte zip file</a>.

<b>Update:</b> There is <a href=""/braindump/older/2004/04/26/php_nokia_image_upload_server_03_release.html"">a new version</a> of this code available.
","2004-02-18 15:41:41","2004-02-18 15:41:41"
"Myles Grant","I Think I Found My Conference","i_think_i_found_my_conference","Allegedly we get to go to one conference a year at work, as long as it's cheap enough.  If that's really the case, I think I found my conference:

<center><a href=""http://gnomedex.com/"" title=""Learn more about Gnomedex 4.0!""><img src=""/images/gd4-block-equals-blueish.gif"" border=""0"" height=""125"" width=""125"" border=""0"" alt=""Gnomedex 4.0! Sep. 30 - Oct. 3 at Lake Tahoe, NV!"" style=""border: 1px solid black;"" /></a></center>

<a href=""http://gnomedex.com/"">Gnomedex 4.0</a>.  September 30th to October 3rd at Lake Tahoe, NV.  Best part?  Seals the deal?  <b>Three day open bar</b>.
","2004-02-26 18:09:54","2004-02-26 18:09:54"
"Myles Grant","Politics","politics","It wasn't too long ago that I absolutely hated politics.  I considered it overly complicated, corrupted, emotional, and out of my reach.

I can't pinpoint exactly when that changed, but it might have been that magical 2000 presidential election.  Since then I've become increasingly awareof just how important following politics is.  I read the always excellent <a href=""http://www.talkingpointsmemo.com/"">TPM</a>, <a href=""http://atrios.blogspot.com/"">Eschaton</a>, <a href=""http://www.calpundit.com/"">Calpundit</a>, and <a href=""http://www.oliverwillis.com/"">OWillis</a> every day.  I've read ""<a href=""http://www.amazon.com/exec/obidos/ASIN/0525947647/mylesgrantcom-20?dev-t=DI6DHJ4GO2D70%26camp=2025%26link_code=sp1"">Lies, and the Lying Liars</a>..."" and ""<a href=""http://www.amazon.com/exec/obidos/ASIN/0446532231/mylesgrantcom-20?dev-t=DI6DHJ4GO2D70%26camp=2025%26link_code=sp1"">Dude, Where's My Country?</a>""  I contributed to the <a href=""http://www.deanforamerica.com/"">Dean campaign</a> and followed it from its beginnings.  I'm a contributing member of <a href=""http://moveon.org/"">MoveOn</a>, the <a href=""http://www.democrats.org/"">DNC</a>, the <a href=""http://www.aclu.org/"">ACLU</a>, and the <a href=""http://www.eff.org/"">EFF</a>.  I've written letters to, and received responses from, my senators and congressmen.  I listen to <a href=""http://www.npr.org/"">NPR</a> to and fro work every day.

Most importantly: I vote.  There was a time when I might have bothered voting in a presidential election --if I had the time.  Now, I don't miss a single election, no matter how small.  And I love it.  There's no better feeling than making your opinions heard.  If you don't vote, I'm sorry, but there's something wrong with you.

I have very little doubt that the 2004 presidential election will be the most important election of my lifetime.  The Bush Administration's policies, lies, and political games have put America in real danger, and this is our only chance to do something about it.  From the <a href=""http://www.google.com/search?as_q=valerie+plame&as_sitesearch=talkingpointsmemo.com"">Valerie Plame business</a>, to <a href=""http://www.google.com/search?q=dick+cheney+haliburton"">Haliburton</a>, to the Iraq war mess, to the <a href=""http://uggabugga.blogspot.com/2004_02_22_uggabugga_archive.html#107791802898785297"">9/11 commission stonewalling</a>, and to the <a href=""http://www.ajc.com/opinion/content/opinion/luckovich/2004/022504.html"">ridiculous Gay Marriage Amendment</a>, I don't see how anyone can support these thugs.  But people don't read as much about this as I do, and so I understand.  This is still going to be a fight, and it's going to be ugly, very ugly, very soon.

I supported Dean in the beginning, and I believe that he has done a tremendous, and necessary good for the Democratic Party and for the country.  I secondarily supported Edwards.  But now that Kerry is the de facto nominee, he has my full support.  And the <a href=""http://www.presidentmatch.com/"">AOL President Match tool</a> has me at 99% in line with Kerry's policies (behind Kucinich and Sharpton, ouch!).  I'm only an 18% match with Bush.

So this morning I donated my first amount to the Kerry campaign.  I'll follow this election closely, and in November, I'll vote against George W. Bush.  It should be a pretty easy win for Kerry.  And then, I'll start this whole thing over again, because even though I'm currently a registered Democrat, and a supporter of the party's nominee, that can easily change.  I've never been a fan of a two-party system, because it limits our choices.  I'd like to see that change.

Regardless, I'd like to talk about politics a little more on here.  We'll see how that goes.
","2004-03-03 11:09:08","2004-03-03 11:09:08"
"Myles Grant","Wireless Mayhem","wireless_mayhem","<p>I've been working on (and sometimes ignoring) a rewrite of <a href=""/braindump/older/2004/02/07/phpmysql_nokia_image_upload_server_01_release.html"">my Nokia Image Upload Server</a> code, but that isn't the only thing that's been happening with my phone.</p>

<p>You'll notice that <a href=""/photos/gallery.html?id=24"">I've been snapping images with it as fast as ever</a>, and if you're even more eagle-eyed you might be able to tell that the images are a little more clearer.  There's a reason for this, of course, but like with any good reason, there's an even better story behind it.</p>

<p>Two Fridays ago (April 2nd), Erin and I went to the first <a href=""http://www.diamondbacks.com/"">Diamondbacks</a> game this year at <a href=""http://www.bankoneballpark.com/"">Bank One Ballpark</a>.  This was not the season opener, because it was just an exhibition game, but it was the first game in the park this season.  But I digress.  During the game, I took and uploaded <a href=""/photos/photo.html?id=74"">this picture</a>.  Shortly afterwards, I put my phone in my pocket.  After we left the game, I removed the phone from my pocket and... it had turned itself off.</p>

<p>Now that by itself is not strange.  My phone turns itself off fairly often, usually after getting bumped on something.  It's possible that I had hit the corner of a stadium seat, or a doorway, or something with the phone in my pocket, knocking the phone unconscious.  So I turned the phone back on...  but it didn't come back up all the way.</p>

<p>What I did get was this message: ""Phone start-up failed.  Contact retailor.""  Not good.  I turned the phone back off and then back on.  No dice.  Pulled the battery out, then tried again.  Nope.  Different combinations of having the sim card and the MMC card in.  Nope.  Fully charged? No love.</p>

<p>The next day, I took the phone into the same AT&T Wireless store where I bought it.  The clerk there took one look at the message on the phone, declared he had seen nothing like it before, and gave me the number for AT&T Wireless' warranty replacement center.</p>

<p>Calling the number got me the same type of reaction.  Lots of reading of numbers off the back of the phone.  Lots of repeating of the start-up message I got.  And bewilderment at what could be causing it.  But they finally decided to send me a new one... with several caveats:</p>

<ol>
<li>The phone <b>may</b> come without a battery cover, faceplate, or keypad.  I should use my existing one to replace missing parts.</li>
<li>Someone needed to be home all day to wait for the UPS man, or it was up to the driver's discretion whether or not to leave me my phone.</li>
<li>I had to put my existing sim and MMC cards and battery into the new phone, and call AT&T Wireless' customer care number to get it activated -- along with that number's standard 30 minute hold time.</li>
<li>I had 48 hours to send back my old phone using the provided shipping materials, or they would charge me for the replacement.</li>
<li>If, upon receiving my old phone, they weren't ""satisfied"" with its condition (too many scratches, etc), they would charge me for the replacement.</li>
</ol>

<p>On Tuesday, I received my new phone.  After getting home from work, I inserted my sim and MMC cards, battery, battery cover, keypad, and faceplate into the new phone, and fired it up.  Lo and behold, it worked!  It even signed right onto the AT&T Wireless network as me, immediately allowing me to place and receive calls -- no call to customer care needed (I understand this is the magic of sim cards).</p>

<p>I was able to send the old phone back using the same box it came in.  They provided a pre-paid shipping label that I could place on top of the old one, and they even gave me a strip of packing tape to seal the box back up with.  A simple trip to the post office to drop it off (no waiting necessary) was all that was needed.  I haven't gotten a bill for the cost of the replacement or anything, but I assume that I won't.  After the initial pain-in-the-ass part of it, they really did a good job of making it easy.</p>

<p>But I can't help thing that it could have been easier...</p>

<p>The woman on the phone from the warranty replacement center diagnosed this as a software problem -- and I agree.  Presumably, my new phone has newer software on it than my old phone, or at least a non-hosed install.  I should have been able to go into my local AT&T Wireless store, and have them reimage my phone right there.  For free.  I had a recent backup of my phone's data (God bless <a href=""http://www.bluetooth.com/"">Bluetooth</a>, eh?), so I didn't really lose anything.  So I would have preferred that  they could just fix it immediately.  And I'm sure they could, technically.  For some reason, though, they choose not not.</p>

<p>Which brings me back to my original point.  I now have a brand new phone (or at least, the bits that matter).  That means that my camera, and lens are unscratched.  Which means my pictures are sharper and clearer.  Yes, that's not very exciting.  Sorry you had to sit through all this just to find that out -- but it's good for you.  Builds character.</p>
","2004-04-14 00:05:17","2004-04-14 00:05:17"
"Myles Grant","PHP Nokia Image Upload Server 0.3 Release","php_nokia_image_upload_server_03_release","There's a new version of my <a href=""/braindump/older/2004/02/07/phpmysql_nokia_image_upload_server_01_release.html"">Nokia Image Upload Server</a> code available now.  This version represents a major rewrite, and should work better for everyone.  I took the storage of data, and abstracted it into a class, so that we can easily add new storage media.  This version contains the original MySQL storage driver as well as a new filesystem storage driver.

I also fixed a couple other bugs, as well as made the MySQL storage driver record the width and height of each image, so even if you don't need the filesystem storage option, I would recommend upgrading.

As always, we have two choices here, <a href=""/files/imageUpload/imageUpload-0.3.tar.gz"">a 13,432 byte gzipped-tar</a>, and <a href=""/files/imageUpload/imageUpload-0.3.zip"">a 16,876 byte zip file</a>.
","2004-04-26 20:40:51","2004-04-26 20:40:51"
"Myles Grant","A List","a_list","<p>Here's a list of personal projects that I have started, but never completed, over the past two years.  I post this not to brag (Oh, look at how many things Myles can <i>almost</i> do!), nor to ask for sympathy (Poor Myles, he's way to busy to have any fun.), but to attempt to shame myself into getting at least a couple of them <b>done</b>.</p>
<p>So without further ado, the list:</p>
<ul>
<li>Planted grass in the front side yard.</li>
<li>My robot.</li>
<li><strike>A home-made PVR with <a href=""http://www.mythtv.org/"">MythTV</a>.</strike> <b><a href=""/braindump/older/2004/07/12/progress.html"">Complete</a></b></li>
<li>Web-based admin tools for <a href=""http://www.blogskins.com/"">BlogSkins</a>.</li>
<li><a href=""http://whuffie.net/"">Whuffie.net</a></li>
<li><a href=""http://www.foreign-relations.com/"">Foreign Relations</a></li>
<li>A web site for the Wallace, Grant, and Chunn families.</li>
<li>A <a href=""http://www.google.com/search?q=syncml"">Syncml</a> server for my phone.</li>
<li>Quicklinks (or whatever you call it) for this site, like those at <a href=""http://diveintomark.org/"">Dive Into Mark</a>, <a href=""http://www.kottke.org/"">Kottke</a>, and <a href=""http://www.dashes.com/anil/"">Anil Dash</a>.</li>
<li>Setting up <a href=""http://usefulinc.com/software/phonemgr"">Gnome Phone Manager</a> to work with my phone.</li>
<li>Cleaning out various storage rooms throughout the house.</li>
<li>Building a brick planter in the backyard.</li>
<li>Running phone, ethernet, and cable to multiple places in every room in the house from the ""wiring closet"".</li>
<li>Putting magnetic catches on all the cabinets in the house.</li>
<li>Scraping off old wallpaper, and repainting all walls.</li>
<li>Dismantling and throwing away the old, very large satellite dish left behind by the previous owners.</li>
</ul>
<p>Uh, I think that's all.  Keep in mind I'm not mentioning projects that I haven't even <i>started</i> yet.</p>
<p>So anyone want to prioritize these for me?</p>

<p><b>Update (10:26 PM):</b><p>
<p>Crap.  I just thought of four more.</p>
<ul>
<li>Learning chess.</li>
<li>Learning Tai Chi.</li>
<li>Learning Spanish.</li>
<li>Learning guitar.</li>
</ul>
","2004-07-01 19:20:08","2004-07-01 19:20:08"
"Myles Grant","Progress","progress","Let's define progress, shall we?  <a href=""http://dictionary.reference.com/search?q=progress"">Dictionary.com says</a>: ""<i>Movement, as toward a goal; advance.</i>""  But you knew that, didn't you?

Originally, I was thinking about updating <a href=""/braindump/older/2004/07/01/a_list.html"">my list of incomplete tasks</a> in batches -- after I had finished two or three or so.  But I'm thinking that I'll update it every time.  Gives me more frequent content on this site, and a sense of accomplishment.  So, here we go.

<b>A home-made PVR with MythTV.</b>  I'm calling this done.  There's a box in the closet of our office running <a href=""http://www.mythtv.org/"">MythTV</a> now, and I've successfully recorded (and watched) several shows, mostly <a href=""http://www.comedycentral.com/tv_shows/thedailyshowwithjonstewart/"">The Daily Show</a>.  I don't have the frontend connected to our tv, or anything -- I just watch the shows on my laptop.  But that's as far as current budget allows, so I'm calling it done.  It needs more babysitting than a <a href=""http://www.tivo.com/"">Tivo</a> would, but that's to be expected.  For example, it doesn't seem to want to update its schedule nightly, so I have to do that by hand for now.  And sometimes I need to reboot my laptop to get the frontend to work.  But it records shows, avoids duplicates, works around conflicts, and auto-expires old shows.  Plus, I can schedule stuff through the web interface from wherever, which rocks.

But I kinda cheated.  That was pretty much done, aside from some tweaking, when I made my list.  So to make up for it, I'm going to add another task, and mark it complete.

<b>Ripping out the old cactus-type-thing.</b> This weekend, my Dad came over and helped me chop down this ugly old cactus-type-thing in our front yard.  I <i>think</i> it was dead.  I <i>know</i> it was ugly.  I'm going to try and dig up a picture of it for everybody, just so you can see.  In its place is a large dirt patch, which looks kinda silly surrounded by all the gravel in our yard, but it looks 100 times better than before.  I've had two neighbors thank me for taking it down already.  This was an all day affair that involved axes, saws, a rake, shovels, chainsaws, a wheelbarrow, a hose, a chainsaw, a trip to the dump, blood, sweat, and Dr. Pepper.  Did I mention the chainsaw?  That was rad.  So I think this qualifies as a major project, and thanks to my Dad, it's done.

I'd call that progress, wouldn't you?
","2004-07-12 19:09:33","2004-07-12 19:09:33"
"Myles Grant","July is Open Source Month","july_is_open_source_month","Well, this is slightly exciting for me, and most likely far less exciting for you, but I'll mention it anyway.  You're probably aware of the <a href=""/braindump/older/2004/04/26/php_nokia_image_upload_server_03_release.html"">Nokia Image Upload server</a> I've written in <a href=""http://www.php.net/"">PHP</a>, and made available as open source.  I use it on this site, and other people have written me, telling me they use it.  Well, it just got <a href=""http://nokiaphoto.sourceforge.net/"">accepted as a project</a> at <a href=""http://sourceforge.net/"">SourceForge</a>.  Which means I can use their mailing lists, CVS, forums, download mirrors, etc for this project.  Hopefully this means that I can add some other developers to it, and add some neat features.  I have some ideas...  Not much over there yet, I'm still getting a feel for how SourceForge works, but I should be able to flesh it out soon.

Speaking of Open Source, I'm flying to Portland this afternoon for the <a href=""http://conferences.oreillynet.com/os2004/"">O'Reilly Open Source Convention</a> (or OSCON, as it likes to be called).  This is my first ever conference, and I'm really excited.  In fact, I wish I could clone myself so that I could be in several of the talks at the same time.  So much interesting stuff!  I'm going to try to take some notes and post them up here, and you know I'll be taking pictures.  Keep an eye out for them.
","2004-07-25 07:31:53","2004-07-25 07:31:53"
"Myles Grant","OSCON: Day 0","oscon_day_0","Roughly two hours ago I found my hotel after wandering the streets of downtown Portland and registered at <a href=""http://conferences.oreillynet.com/os2004/"">OSCON</a>.  It's official, I'm here.  I got my sweet OSCON bag, badge, and free O'Reilly book.  I'm typing this from the convention's free, open wifi.  Geeks roam the halls and elevators of the hotel freely, many of them terribly unsure of just what they're doing.

Tomorrow I have two tutorials, ""<a href=""http://conferences.oreillynet.com/cs/os2004/view/e_sess/4983"">Object Oriented Programming with PHP5</a>"" and ""<a href=""http://conferences.oreillynet.com/cs/os2004/view/e_sess/5519"">Subversion: Version Control Rethought</a>"", both of which will be incredibly interesting.  This being my first conference, though, I'm unsure how attendance works in these early days.  There's a decent amount of people here for the conference already, even though the first two days are just tutorials.  I assume that come Tuesday evening, the geek population will explode, consuming everything within a two block radius.

So far it's fun, in a this-is-all-new-to-me kinda way.  Hopefully tomorrow I'll get to know some interesting people and learn some fascinating things.  In the meantime, I'll continue to sit here and laugh, watching people try and find registration.  It's hard.

P.S.  I've taken <a href=""/photos/gallery.html?id=30"">some pictures</a> already.  Nothing interesting.  At all.
","2004-07-25 19:31:12","2004-07-25 19:31:12"
"Myles Grant","OSCON: Days 1 & 2","oscon_days_1_2","I ran out of time yesterday, so I wasn't able to port anything on the first day of OSCON.  So here's two, two, two days in one.

I had two tutorials yesterday, and two today.  Results were mixed.  Yesterday's first was ""Object Oriented Programming with PHP5"".  This ended up being mostly a review of OOP in general.  Being your standard CS degree holder, this is... well... elementary stuff.  Pretty disappointing.  It was fun, however, to try and count how many times Marcus called something ""stupid"".  Apparently this is fairly standard in Germany, or even anywhere overseas.  The second tutorial was ""Subversion: Version Control Rethought"".
","2004-07-27 20:44:48","2004-07-27 20:44:48"
